codigo_region;codigo_comuna;region;comuna;pop_hombre_2024;pop_mujer_2024;Grupo_edad;pop_censo_2024
5;5802;Valparaíso;Limache;2062;1906;10 a 14;3968
5;5802;Valparaíso;Limache;1948;1781;15 a 19;3729
5;5802;Valparaíso;Limache;1806;1685;20 a 24;3491
5;5802;Valparaíso;Limache;1882;1868;25 a 29;3750
5;5802;Valparaíso;Limache;2143;2266;30 a 34;4409
5;5802;Valparaíso;Limache;1965;1984;35 a 39;3949
5;5802;Valparaíso;Limache;1871;1994;40 a 44;3865
5;5802;Valparaíso;Limache;1647;1813;45 a 49;3460
5;5802;Valparaíso;Limache;1697;1830;50 a 54;3527
5;5802;Valparaíso;Limache;1630;1847;55 a 59;3477
5;5802;Valparaíso;Limache;1546;1796;60 a 64;3342
5;5802;Valparaíso;Limache;1318;1473;65 a 69;2791
5;5802;Valparaíso;Limache;924;1165;70 a 74;2089
5;5802;Valparaíso;Limache;767;974;75 a 79;1741
5;5802;Valparaíso;Limache;508;650;80 a 84;1158
5;5802;Valparaíso;Limache;379;687;85 o más;1066
5;5803;Valparaíso;Olmué;474;434;0 a 4;908
5;5803;Valparaíso;Olmué;611;624;5 a 9;1235
5;5803;Valparaíso;Olmué;617;578;10 a 14;1195
5;5803;Valparaíso;Olmué;547;627;15 a 19;1174
5;5803;Valparaíso;Olmué;586;579;20 a 24;1165
5;5803;Valparaíso;Olmué;614;651;25 a 29;1265
5;5803;Valparaíso;Olmué;638;652;30 a 34;1290
5;5803;Valparaíso;Olmué;649;662;35 a 39;1311
5;5803;Valparaíso;Olmué;676;690;40 a 44;1366
5;5803;Valparaíso;Olmué;577;621;45 a 49;1198
5;5803;Valparaíso;Olmué;579;604;50 a 54;1183
5;5803;Valparaíso;Olmué;661;648;55 a 59;1309
5;5803;Valparaíso;Olmué;625;716;60 a 64;1341
5;5803;Valparaíso;Olmué;601;639;65 a 69;1240
5;5803;Valparaíso;Olmué;438;502;70 a 74;940
5;5803;Valparaíso;Olmué;375;387;75 a 79;762
5;5803;Valparaíso;Olmué;219;264;80 a 84;483
5;5803;Valparaíso;Olmué;181;232;85 o más;413
5;5804;Valparaíso;Villa Alemana;3081;2972;0 a 4;6053
5;5804;Valparaíso;Villa Alemana;4532;4172;5 a 9;8704
5;5804;Valparaíso;Villa Alemana;4858;4854;10 a 14;9712
5;5804;Valparaíso;Villa Alemana;4653;4434;15 a 19;9087
5;5804;Valparaíso;Villa Alemana;4661;4667;20 a 24;9328
5;5804;Valparaíso;Villa Alemana;4950;5011;25 a 29;9961
5;5804;Valparaíso;Villa Alemana;5420;5735;30 a 34;11155
5;5804;Valparaíso;Villa Alemana;5019;5364;35 a 39;10383
5;5804;Valparaíso;Villa Alemana;4538;5223;40 a 44;9761
5;5804;Valparaíso;Villa Alemana;3852;4663;45 a 49;8515
5;5804;Valparaíso;Villa Alemana;3761;4575;50 a 54;8336
5;5804;Valparaíso;Villa Alemana;3736;4658;55 a 59;8394
5;5804;Valparaíso;Villa Alemana;3623;4808;60 a 64;8431
5;5804;Valparaíso;Villa Alemana;3129;4062;65 a 69;7191
5;5804;Valparaíso;Villa Alemana;2351;3018;70 a 74;5369
5;5804;Valparaíso;Villa Alemana;1607;2324;75 a 79;3931
5;5804;Valparaíso;Villa Alemana;1061;1673;80 a 84;2734
5;5804;Valparaíso;Villa Alemana;797;1729;85 o más;2526
13;13101;Metropolitana de Santiago;Santiago;9152;8737;0 a 4;17889
13;13101;Metropolitana de Santiago;Santiago;9548;9496;5 a 9;19044
13;13101;Metropolitana de Santiago;Santiago;9388;9381;10 a 14;18769
13;13101;Metropolitana de Santiago;Santiago;10327;10036;15 a 19;20363
13;13101;Metropolitana de Santiago;Santiago;18513;17658;20 a 24;36171
13;13101;Metropolitana de Santiago;Santiago;27192;24158;25 a 29;51350
13;13101;Metropolitana de Santiago;Santiago;33305;28473;30 a 34;61778
13;13101;Metropolitana de Santiago;Santiago;27916;23166;35 a 39;51082
13;13101;Metropolitana de Santiago;Santiago;20749;17723;40 a 44;38472
13;13101;Metropolitana de Santiago;Santiago;14680;13799;45 a 49;28479
13;13101;Metropolitana de Santiago;Santiago;11508;12242;50 a 54;23750
13;13101;Metropolitana de Santiago;Santiago;9022;10181;55 a 59;19203
13;13101;Metropolitana de Santiago;Santiago;7789;9280;60 a 64;17069
13;13101;Metropolitana de Santiago;Santiago;5430;7164;65 a 69;12594
13;13101;Metropolitana de Santiago;Santiago;3676;4974;70 a 74;8650
13;13101;Metropolitana de Santiago;Santiago;2437;3671;75 a 79;6108
13;13101;Metropolitana de Santiago;Santiago;1552;2707;80 a 84;4259
13;13101;Metropolitana de Santiago;Santiago;1053;2773;85 o más;3826
13;13102;Metropolitana de Santiago;Cerrillos;2265;2169;0 a 4;4434
13;13102;Metropolitana de Santiago;Cerrillos;2953;2651;5 a 9;5604
13;13102;Metropolitana de Santiago;Cerrillos;3013;2811;10 a 14;5824
13;13102;Metropolitana de Santiago;Cerrillos;2884;2790;15 a 19;5674
13;13102;Metropolitana de Santiago;Cerrillos;3180;3059;20 a 24;6239
13;13102;Metropolitana de Santiago;Cerrillos;3264;3289;25 a 29;6553
13;13102;Metropolitana de Santiago;Cerrillos;3564;3583;30 a 34;7147
13;13102;Metropolitana de Santiago;Cerrillos;3250;3286;35 a 39;6536
13;13102;Metropolitana de Santiago;Cerrillos;2834;2995;40 a 44;5829
13;13102;Metropolitana de Santiago;Cerrillos;2586;2717;45 a 49;5303
13;13102;Metropolitana de Santiago;Cerrillos;2554;2857;50 a 54;5411
13;13102;Metropolitana de Santiago;Cerrillos;2314;2556;55 a 59;4870
13;13102;Metropolitana de Santiago;Cerrillos;2142;2416;60 a 64;4558
13;13102;Metropolitana de Santiago;Cerrillos;1461;1944;65 a 69;3405
13;13102;Metropolitana de Santiago;Cerrillos;1104;1521;70 a 74;2625
13;13102;Metropolitana de Santiago;Cerrillos;850;1328;75 a 79;2178
13;13102;Metropolitana de Santiago;Cerrillos;570;1008;80 a 84;1578
13;13102;Metropolitana de Santiago;Cerrillos;428;845;85 o más;1273
13;13103;Metropolitana de Santiago;Cerro Navia;3157;3190;0 a 4;6347
13;13103;Metropolitana de Santiago;Cerro Navia;3949;3859;5 a 9;7808
13;13103;Metropolitana de Santiago;Cerro Navia;4180;4031;10 a 14;8211
13;13103;Metropolitana de Santiago;Cerro Navia;4214;4156;15 a 19;8370
13;13103;Metropolitana de Santiago;Cerro Navia;4774;4554;20 a 24;9328
13;13103;Metropolitana de Santiago;Cerro Navia;5000;4850;25 a 29;9850
13;13103;Metropolitana de Santiago;Cerro Navia;5098;4850;30 a 34;9948
13;13103;Metropolitana de Santiago;Cerro Navia;4338;4247;35 a 39;8585
13;13103;Metropolitana de Santiago;Cerro Navia;3864;3858;40 a 44;7722
13;13103;Metropolitana de Santiago;Cerro Navia;3788;3869;45 a 49;7657
13;13103;Metropolitana de Santiago;Cerro Navia;4408;4412;50 a 54;8820
13;13103;Metropolitana de Santiago;Cerro Navia;4069;4273;55 a 59;8342
13;13103;Metropolitana de Santiago;Cerro Navia;3596;3933;60 a 64;7529
13;13103;Metropolitana de Santiago;Cerro Navia;2601;3032;65 a 69;5633
13;13103;Metropolitana de Santiago;Cerro Navia;2017;2617;70 a 74;4634
13;13103;Metropolitana de Santiago;Cerro Navia;1656;2307;75 a 79;3963
13;13103;Metropolitana de Santiago;Cerro Navia;1034;1546;80 a 84;2580
13;13103;Metropolitana de Santiago;Cerro Navia;586;1337;85 o más;1923
13;13104;Metropolitana de Santiago;Conchalí;2684;2620;0 a 4;5304
13;13104;Metropolitana de Santiago;Conchalí;3626;3444;5 a 9;7070
13;13104;Metropolitana de Santiago;Conchalí;3914;3820;10 a 14;7734
13;13104;Metropolitana de Santiago;Conchalí;3924;3722;15 a 19;7646
13;13104;Metropolitana de Santiago;Conchalí;4340;4091;20 a 24;8431
13;13104;Metropolitana de Santiago;Conchalí;4783;4518;25 a 29;9301
13;13104;Metropolitana de Santiago;Conchalí;4824;4657;30 a 34;9481
13;13104;Metropolitana de Santiago;Conchalí;4378;4243;35 a 39;8621
13;13104;Metropolitana de Santiago;Conchalí;3808;3809;40 a 44;7617
13;13104;Metropolitana de Santiago;Conchalí;3487;3671;45 a 49;7158
13;13104;Metropolitana de Santiago;Conchalí;3814;4017;50 a 54;7831
13;13104;Metropolitana de Santiago;Conchalí;3791;4340;55 a 59;8131
13;13104;Metropolitana de Santiago;Conchalí;3870;4144;60 a 64;8014
13;13104;Metropolitana de Santiago;Conchalí;2672;3196;65 a 69;5868
13;13104;Metropolitana de Santiago;Conchalí;1884;2495;70 a 74;4379
13;13104;Metropolitana de Santiago;Conchalí;1439;2133;75 a 79;3572
13;13104;Metropolitana de Santiago;Conchalí;1068;1724;80 a 84;2792
13;13104;Metropolitana de Santiago;Conchalí;816;1821;85 o más;2637
13;13105;Metropolitana de Santiago;El Bosque;3744;3513;0 a 4;7257
13;13105;Metropolitana de Santiago;El Bosque;4940;4693;5 a 9;9633
13;13105;Metropolitana de Santiago;El Bosque;5418;5201;10 a 14;10619
13;13105;Metropolitana de Santiago;El Bosque;5517;5095;15 a 19;10612
13;13105;Metropolitana de Santiago;El Bosque;5838;5691;20 a 24;11529
13;13105;Metropolitana de Santiago;El Bosque;5941;5590;25 a 29;11531
13;13105;Metropolitana de Santiago;El Bosque;6139;5797;30 a 34;11936
13;13105;Metropolitana de Santiago;El Bosque;5351;5362;35 a 39;10713
13;13105;Metropolitana de Santiago;El Bosque;4817;5064;40 a 44;9881
13;13105;Metropolitana de Santiago;El Bosque;4193;4420;45 a 49;8613
13;13105;Metropolitana de Santiago;El Bosque;4730;4944;50 a 54;9674
13;13105;Metropolitana de Santiago;El Bosque;4511;5085;55 a 59;9596
13;13105;Metropolitana de Santiago;El Bosque;4555;5072;60 a 64;9627
13;13105;Metropolitana de Santiago;El Bosque;3631;4311;65 a 69;7942
13;13105;Metropolitana de Santiago;El Bosque;2510;3326;70 a 74;5836
13;13105;Metropolitana de Santiago;El Bosque;1872;2676;75 a 79;4548
13;13105;Metropolitana de Santiago;El Bosque;1216;1971;80 a 84;3187
13;13105;Metropolitana de Santiago;El Bosque;797;1726;85 o más;2523
13;13106;Metropolitana de Santiago;Estación Central;5131;4884;0 a 4;10015
13;13106;Metropolitana de Santiago;Estación Central;5484;5441;5 a 9;10925
13;13106;Metropolitana de Santiago;Estación Central;5214;5021;10 a 14;10235
13;13106;Metropolitana de Santiago;Estación Central;5227;5035;15 a 19;10262
13;13106;Metropolitana de Santiago;Estación Central;7207;7395;20 a 24;14602
13;13106;Metropolitana de Santiago;Estación Central;9408;9345;25 a 29;18753
13;13106;Metropolitana de Santiago;Estación Central;10564;9882;30 a 34;20446
13;13106;Metropolitana de Santiago;Estación Central;8671;7985;35 a 39;16656
13;13106;Metropolitana de Santiago;Estación Central;6549;6429;40 a 44;12978
13;13106;Metropolitana de Santiago;Estación Central;4954;5064;45 a 49;10018
13;13106;Metropolitana de Santiago;Estación Central;4513;5041;50 a 54;9554
13;13106;Metropolitana de Santiago;Estación Central;4113;4856;55 a 59;8969
13;13106;Metropolitana de Santiago;Estación Central;3748;4597;60 a 64;8345
13;13106;Metropolitana de Santiago;Estación Central;2780;3453;65 a 69;6233
13;13106;Metropolitana de Santiago;Estación Central;1920;2541;70 a 74;4461
13;13106;Metropolitana de Santiago;Estación Central;1415;2196;75 a 79;3611
13;13106;Metropolitana de Santiago;Estación Central;994;1653;80 a 84;2647
13;13106;Metropolitana de Santiago;Estación Central;738;1601;85 o más;2339
13;13107;Metropolitana de Santiago;Huechuraba;2427;2338;0 a 4;4765
13;13107;Metropolitana de Santiago;Huechuraba;3459;3387;5 a 9;6846
13;13107;Metropolitana de Santiago;Huechuraba;4020;3828;10 a 14;7848
13;13107;Metropolitana de Santiago;Huechuraba;3956;3786;15 a 19;7742
13;13107;Metropolitana de Santiago;Huechuraba;3867;3811;20 a 24;7678
13;13107;Metropolitana de Santiago;Huechuraba;3480;3500;25 a 29;6980
13;13107;Metropolitana de Santiago;Huechuraba;3488;3537;30 a 34;7025
13;13107;Metropolitana de Santiago;Huechuraba;3528;3673;35 a 39;7201
13;13107;Metropolitana de Santiago;Huechuraba;3447;3764;40 a 44;7211
13;13107;Metropolitana de Santiago;Huechuraba;3593;4028;45 a 49;7621
13;13107;Metropolitana de Santiago;Huechuraba;3864;4024;50 a 54;7888
13;13107;Metropolitana de Santiago;Huechuraba;3217;3359;55 a 59;6576
13;13107;Metropolitana de Santiago;Huechuraba;2382;2587;60 a 64;4969
13;13107;Metropolitana de Santiago;Huechuraba;1550;1879;65 a 69;3429
13;13107;Metropolitana de Santiago;Huechuraba;1138;1538;70 a 74;2676
13;13107;Metropolitana de Santiago;Huechuraba;1073;1486;75 a 79;2559
13;13107;Metropolitana de Santiago;Huechuraba;641;1027;80 a 84;1668
13;13107;Metropolitana de Santiago;Huechuraba;349;777;85 o más;1126
13;13108;Metropolitana de Santiago;Independencia;3136;2991;0 a 4;6127
13;13108;Metropolitana de Santiago;Independencia;3722;3613;5 a 9;7335
13;13108;Metropolitana de Santiago;Independencia;3590;3423;10 a 14;7013
13;13108;Metropolitana de Santiago;Independencia;3369;3311;15 a 19;6680
13;13108;Metropolitana de Santiago;Independencia;4356;4304;20 a 24;8660
13;13108;Metropolitana de Santiago;Independencia;5602;5722;25 a 29;11324
13;13108;Metropolitana de Santiago;Independencia;6494;6207;30 a 34;12701
13;13108;Metropolitana de Santiago;Independencia;5784;5377;35 a 39;11161
13;13108;Metropolitana de Santiago;Independencia;4530;4462;40 a 44;8992
13;13108;Metropolitana de Santiago;Independencia;3518;3813;45 a 49;7331
13;13108;Metropolitana de Santiago;Independencia;3064;3399;50 a 54;6463
13;13108;Metropolitana de Santiago;Independencia;2495;2985;55 a 59;5480
13;13108;Metropolitana de Santiago;Independencia;2189;2648;60 a 64;4837
13;13108;Metropolitana de Santiago;Independencia;1761;2371;65 a 69;4132
13;13108;Metropolitana de Santiago;Independencia;1286;1758;70 a 74;3044
13;13108;Metropolitana de Santiago;Independencia;979;1419;75 a 79;2398
13;13108;Metropolitana de Santiago;Independencia;609;1027;80 a 84;1636
13;13108;Metropolitana de Santiago;Independencia;432;1197;85 o más;1629
13;13109;Metropolitana de Santiago;La Cisterna;2428;2332;0 a 4;4760
13;13109;Metropolitana de Santiago;La Cisterna;3052;2933;5 a 9;5985
13;13109;Metropolitana de Santiago;La Cisterna;3295;3097;10 a 14;6392
13;13109;Metropolitana de Santiago;La Cisterna;3031;2956;15 a 19;5987
13;13109;Metropolitana de Santiago;La Cisterna;3651;3801;20 a 24;7452
13;13109;Metropolitana de Santiago;La Cisterna;4603;4666;25 a 29;9269
13;13109;Metropolitana de Santiago;La Cisterna;5117;5013;30 a 34;10130
13;13109;Metropolitana de Santiago;La Cisterna;4254;4425;35 a 39;8679
13;13109;Metropolitana de Santiago;La Cisterna;3569;3688;40 a 44;7257
13;13109;Metropolitana de Santiago;La Cisterna;2768;3135;45 a 49;5903
13;13109;Metropolitana de Santiago;La Cisterna;2730;3145;50 a 54;5875
13;13109;Metropolitana de Santiago;La Cisterna;2419;2929;55 a 59;5348
13;13109;Metropolitana de Santiago;La Cisterna;2389;2955;60 a 64;5344
13;13109;Metropolitana de Santiago;La Cisterna;1978;2508;65 a 69;4486
13;13109;Metropolitana de Santiago;La Cisterna;1435;2001;70 a 74;3436
13;13109;Metropolitana de Santiago;La Cisterna;1102;1665;75 a 79;2767
13;13109;Metropolitana de Santiago;La Cisterna;722;1313;80 a 84;2035
13;13109;Metropolitana de Santiago;La Cisterna;611;1441;85 o más;2052
13;13110;Metropolitana de Santiago;La Florida;7621;7418;0 a 4;15039
13;13110;Metropolitana de Santiago;La Florida;10586;10101;5 a 9;20687
13;13110;Metropolitana de Santiago;La Florida;11725;11311;10 a 14;23036
13;13110;Metropolitana de Santiago;La Florida;11727;11367;15 a 19;23094
13;13110;Metropolitana de Santiago;La Florida;13144;12799;20 a 24;25943
13;13110;Metropolitana de Santiago;La Florida;14549;14493;25 a 29;29042
13;13110;Metropolitana de Santiago;La Florida;16009;15931;30 a 34;31940
13;13110;Metropolitana de Santiago;La Florida;14314;14418;35 a 39;28732
13;13110;Metropolitana de Santiago;La Florida;12696;13576;40 a 44;26272
13;13110;Metropolitana de Santiago;La Florida;11126;11942;45 a 49;23068
13;13110;Metropolitana de Santiago;La Florida;10905;12431;50 a 54;23336
13;13110;Metropolitana de Santiago;La Florida;9707;11943;55 a 59;21650
13;13110;Metropolitana de Santiago;La Florida;9629;12621;60 a 64;22250
13;13110;Metropolitana de Santiago;La Florida;8259;11261;65 a 69;19520
13;13110;Metropolitana de Santiago;La Florida;6734;9012;70 a 74;15746
13;13110;Metropolitana de Santiago;La Florida;5068;7155;75 a 79;12223
13;13110;Metropolitana de Santiago;La Florida;2872;4522;80 a 84;7394
13;13110;Metropolitana de Santiago;La Florida;1790;4074;85 o más;5864
13;13111;Metropolitana de Santiago;La Granja;2560;2367;0 a 4;4927
13;13111;Metropolitana de Santiago;La Granja;3456;3288;5 a 9;6744
13;13111;Metropolitana de Santiago;La Granja;3779;3542;10 a 14;7321
13;13111;Metropolitana de Santiago;La Granja;3754;3411;15 a 19;7165
13;13111;Metropolitana de Santiago;La Granja;4163;3954;20 a 24;8117
13;13111;Metropolitana de Santiago;La Granja;4207;4207;25 a 29;8414
13;13111;Metropolitana de Santiago;La Granja;4462;4189;30 a 34;8651
13;13111;Metropolitana de Santiago;La Granja;3992;3915;35 a 39;7907
13;13111;Metropolitana de Santiago;La Granja;3521;3501;40 a 44;7022
13;13111;Metropolitana de Santiago;La Granja;3012;3104;45 a 49;6116
13;13111;Metropolitana de Santiago;La Granja;3098;3323;50 a 54;6421
13;13111;Metropolitana de Santiago;La Granja;3214;3669;55 a 59;6883
13;13111;Metropolitana de Santiago;La Granja;3655;4398;60 a 64;8053
13;13111;Metropolitana de Santiago;La Granja;3096;3728;65 a 69;6824
13;13111;Metropolitana de Santiago;La Granja;2123;2473;70 a 74;4596
13;13111;Metropolitana de Santiago;La Granja;1382;1780;75 a 79;3162
13;13111;Metropolitana de Santiago;La Granja;732;1081;80 a 84;1813
13;13111;Metropolitana de Santiago;La Granja;552;1334;85 o más;1886
13;13112;Metropolitana de Santiago;La Pintana;4879;4655;0 a 4;9534
13;13112;Metropolitana de Santiago;La Pintana;6330;6200;5 a 9;12530
13;13112;Metropolitana de Santiago;La Pintana;6977;6699;10 a 14;13676
13;13112;Metropolitana de Santiago;La Pintana;6812;6777;15 a 19;13589
13;13112;Metropolitana de Santiago;La Pintana;6482;6741;20 a 24;13223
13;13112;Metropolitana de Santiago;La Pintana;6685;6709;25 a 29;13394
13;13112;Metropolitana de Santiago;La Pintana;6663;6828;30 a 34;13491
13;13112;Metropolitana de Santiago;La Pintana;5914;6202;35 a 39;12116
13;13112;Metropolitana de Santiago;La Pintana;5633;5857;40 a 44;11490
13;13112;Metropolitana de Santiago;La Pintana;4976;5149;45 a 49;10125
13;13112;Metropolitana de Santiago;La Pintana;5168;5320;50 a 54;10488
13;13112;Metropolitana de Santiago;La Pintana;4555;5131;55 a 59;9686
13;13112;Metropolitana de Santiago;La Pintana;4452;5326;60 a 64;9778
13;13112;Metropolitana de Santiago;La Pintana;3766;4584;65 a 69;8350
13;13112;Metropolitana de Santiago;La Pintana;2748;3334;70 a 74;6082
13;13112;Metropolitana de Santiago;La Pintana;1788;2331;75 a 79;4119
13;13112;Metropolitana de Santiago;La Pintana;910;1396;80 a 84;2306
13;13112;Metropolitana de Santiago;La Pintana;502;942;85 o más;1444
13;13113;Metropolitana de Santiago;La Reina;1686;1710;0 a 4;3396
13;13113;Metropolitana de Santiago;La Reina;2786;2593;5 a 9;5379
13;13113;Metropolitana de Santiago;La Reina;3011;2871;10 a 14;5882
13;13113;Metropolitana de Santiago;La Reina;2942;2734;15 a 19;5676
13;13113;Metropolitana de Santiago;La Reina;3124;2982;20 a 24;6106
13;13113;Metropolitana de Santiago;La Reina;2765;2603;25 a 29;5368
13;13113;Metropolitana de Santiago;La Reina;2596;2609;30 a 34;5205
13;13113;Metropolitana de Santiago;La Reina;2906;3245;35 a 39;6151
13;13113;Metropolitana de Santiago;La Reina;3242;3581;40 a 44;6823
13;13113;Metropolitana de Santiago;La Reina;3036;3508;45 a 49;6544
13;13113;Metropolitana de Santiago;La Reina;2813;3332;50 a 54;6145
13;13113;Metropolitana de Santiago;La Reina;2506;3127;55 a 59;5633
13;13113;Metropolitana de Santiago;La Reina;2413;3053;60 a 64;5466
13;13113;Metropolitana de Santiago;La Reina;1982;2655;65 a 69;4637
13;13113;Metropolitana de Santiago;La Reina;1543;2164;70 a 74;3707
13;13113;Metropolitana de Santiago;La Reina;1307;1755;75 a 79;3062
13;13113;Metropolitana de Santiago;La Reina;856;1369;80 a 84;2225
13;13113;Metropolitana de Santiago;La Reina;746;1719;85 o más;2465
13;13114;Metropolitana de Santiago;Las Condes;6536;6288;0 a 4;12824
13;13114;Metropolitana de Santiago;Las Condes;7362;7037;5 a 9;14399
13;13114;Metropolitana de Santiago;Las Condes;7414;7194;10 a 14;14608
13;13114;Metropolitana de Santiago;Las Condes;8437;7935;15 a 19;16372
13;13114;Metropolitana de Santiago;Las Condes;10958;10893;20 a 24;21851
13;13114;Metropolitana de Santiago;Las Condes;11231;11628;25 a 29;22859
13;13114;Metropolitana de Santiago;Las Condes;11990;12587;30 a 34;24577
13;13114;Metropolitana de Santiago;Las Condes;11428;11893;35 a 39;23321
13;13114;Metropolitana de Santiago;Las Condes;9998;10644;40 a 44;20642
13;13114;Metropolitana de Santiago;Las Condes;8624;10238;45 a 49;18862
13;13114;Metropolitana de Santiago;Las Condes;8304;10203;50 a 54;18507
13;13114;Metropolitana de Santiago;Las Condes;7341;9457;55 a 59;16798
13;13114;Metropolitana de Santiago;Las Condes;7220;9611;60 a 64;16831
13;13114;Metropolitana de Santiago;Las Condes;6150;8430;65 a 69;14580
13;13114;Metropolitana de Santiago;Las Condes;4822;6731;70 a 74;11553
13;13114;Metropolitana de Santiago;Las Condes;4130;6130;75 a 79;10260
13;13114;Metropolitana de Santiago;Las Condes;3094;4979;80 a 84;8073
13;13114;Metropolitana de Santiago;Las Condes;2945;6272;85 o más;9217
13;13115;Metropolitana de Santiago;Lo Barnechea;2997;2825;0 a 4;5822
13;13115;Metropolitana de Santiago;Lo Barnechea;3991;3895;5 a 9;7886
13;13115;Metropolitana de Santiago;Lo Barnechea;4530;4404;10 a 14;8934
13;13115;Metropolitana de Santiago;Lo Barnechea;4684;4605;15 a 19;9289
13;13115;Metropolitana de Santiago;Lo Barnechea;4900;4739;20 a 24;9639
13;13115;Metropolitana de Santiago;Lo Barnechea;3693;3712;25 a 29;7405
13;13115;Metropolitana de Santiago;Lo Barnechea;2879;3165;30 a 34;6044
13;13115;Metropolitana de Santiago;Lo Barnechea;3108;3619;35 a 39;6727
13;13115;Metropolitana de Santiago;Lo Barnechea;3533;4217;40 a 44;7750
13;13115;Metropolitana de Santiago;Lo Barnechea;3594;4603;45 a 49;8197
13;13115;Metropolitana de Santiago;Lo Barnechea;3632;4659;50 a 54;8291
13;13115;Metropolitana de Santiago;Lo Barnechea;3288;4076;55 a 59;7364
13;13115;Metropolitana de Santiago;Lo Barnechea;3006;3441;60 a 64;6447
13;13115;Metropolitana de Santiago;Lo Barnechea;2214;2550;65 a 69;4764
13;13115;Metropolitana de Santiago;Lo Barnechea;1493;1709;70 a 74;3202
13;13115;Metropolitana de Santiago;Lo Barnechea;1018;1136;75 a 79;2154
13;13115;Metropolitana de Santiago;Lo Barnechea;620;774;80 a 84;1394
13;13115;Metropolitana de Santiago;Lo Barnechea;429;882;85 o más;1311
13;13116;Metropolitana de Santiago;Lo Espejo;2153;2041;0 a 4;4194
13;13116;Metropolitana de Santiago;Lo Espejo;2771;2623;5 a 9;5394
13;13116;Metropolitana de Santiago;Lo Espejo;2974;2843;10 a 14;5817
13;13116;Metropolitana de Santiago;Lo Espejo;3021;2711;15 a 19;5732
13;13116;Metropolitana de Santiago;Lo Espejo;3104;3049;20 a 24;6153
13;13116;Metropolitana de Santiago;Lo Espejo;3317;3177;25 a 29;6494
13;13116;Metropolitana de Santiago;Lo Espejo;3555;3438;30 a 34;6993
