Codigo_region;Circunscripción_senatorial;Distrito;region;comuna;votos_validos_candidato;candidato;votos_candidato
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;5561;JOSE ANTONIO KAST RIST;5561
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;3322;YASNA PROVOSTE CAMPILLAY;3322
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;2540;SEBASTIAN SICHEL RAMIREZ;2540
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;298;EDUARDO ARTES BRICHETTI;298
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;2182;MARCO ENRIQUEZ-OMINAMI GUMUCIO;2182
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;3461;FRANCO ALDO PARISI FERNANDEZ;3461
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;0;VOTOS EN BLANCO;159
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;RENGO;0;VOTOS NULOS;247
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;2120;GABRIEL BORIC FONT;2120
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;3401;JOSE ANTONIO KAST RIST;3401
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;1398;YASNA PROVOSTE CAMPILLAY;1398
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;1380;SEBASTIAN SICHEL RAMIREZ;1380
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;107;EDUARDO ARTES BRICHETTI;107
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;909;MARCO ENRIQUEZ-OMINAMI GUMUCIO;909
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;2143;FRANCO ALDO PARISI FERNANDEZ;2143
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;0;VOTOS EN BLANCO;61
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 15;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;REQUINOA;0;VOTOS NULOS;96
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;925;GABRIEL BORIC FONT;925
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;1559;JOSE ANTONIO KAST RIST;1559
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;841;YASNA PROVOSTE CAMPILLAY;841
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;853;SEBASTIAN SICHEL RAMIREZ;853
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;34;EDUARDO ARTES BRICHETTI;34
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;338;MARCO ENRIQUEZ-OMINAMI GUMUCIO;338
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;586;FRANCO ALDO PARISI FERNANDEZ;586
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;0;VOTOS EN BLANCO;25
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHEPICA;0;VOTOS NULOS;34
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;2540;GABRIEL BORIC FONT;2540
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;3464;JOSE ANTONIO KAST RIST;3464
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;1980;YASNA PROVOSTE CAMPILLAY;1980
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;1797;SEBASTIAN SICHEL RAMIREZ;1797
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;122;EDUARDO ARTES BRICHETTI;122
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;980;MARCO ENRIQUEZ-OMINAMI GUMUCIO;980
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;2337;FRANCO ALDO PARISI FERNANDEZ;2337
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;0;VOTOS EN BLANCO;118
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;CHIMBARONGO;0;VOTOS NULOS;144
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;406;GABRIEL BORIC FONT;406
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;514;JOSE ANTONIO KAST RIST;514
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;326;YASNA PROVOSTE CAMPILLAY;326
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;301;SEBASTIAN SICHEL RAMIREZ;301
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;19;EDUARDO ARTES BRICHETTI;19
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;113;MARCO ENRIQUEZ-OMINAMI GUMUCIO;113
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;128;FRANCO ALDO PARISI FERNANDEZ;128
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;0;VOTOS EN BLANCO;24
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LA ESTRELLA;0;VOTOS NULOS;12
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;1993;GABRIEL BORIC FONT;1993
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;2392;JOSE ANTONIO KAST RIST;2392
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;1471;YASNA PROVOSTE CAMPILLAY;1471
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;1282;SEBASTIAN SICHEL RAMIREZ;1282
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;104;EDUARDO ARTES BRICHETTI;104
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;779;MARCO ENRIQUEZ-OMINAMI GUMUCIO;779
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;835;FRANCO ALDO PARISI FERNANDEZ;835
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;0;VOTOS EN BLANCO;97
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LAS CABRAS;0;VOTOS NULOS;95
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;673;GABRIEL BORIC FONT;673
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;935;JOSE ANTONIO KAST RIST;935
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;615;YASNA PROVOSTE CAMPILLAY;615
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;470;SEBASTIAN SICHEL RAMIREZ;470
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;31;EDUARDO ARTES BRICHETTI;31
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;200;MARCO ENRIQUEZ-OMINAMI GUMUCIO;200
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;208;FRANCO ALDO PARISI FERNANDEZ;208
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;0;VOTOS EN BLANCO;28
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LITUECHE;0;VOTOS NULOS;26
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;568;GABRIEL BORIC FONT;568
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;812;JOSE ANTONIO KAST RIST;812
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;654;YASNA PROVOSTE CAMPILLAY;654
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;569;SEBASTIAN SICHEL RAMIREZ;569
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;18;EDUARDO ARTES BRICHETTI;18
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;120;MARCO ENRIQUEZ-OMINAMI GUMUCIO;120
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;228;FRANCO ALDO PARISI FERNANDEZ;228
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;0;VOTOS EN BLANCO;39
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;LOLOL;0;VOTOS NULOS;18
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;669;GABRIEL BORIC FONT;669
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;755;JOSE ANTONIO KAST RIST;755
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;595;YASNA PROVOSTE CAMPILLAY;595
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;605;SEBASTIAN SICHEL RAMIREZ;605
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;33;EDUARDO ARTES BRICHETTI;33
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;171;MARCO ENRIQUEZ-OMINAMI GUMUCIO;171
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;240;FRANCO ALDO PARISI FERNANDEZ;240
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;0;VOTOS EN BLANCO;21
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;MARCHIGUE;0;VOTOS NULOS;15
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;1332;GABRIEL BORIC FONT;1332
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;1661;JOSE ANTONIO KAST RIST;1661
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;1276;YASNA PROVOSTE CAMPILLAY;1276
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;1064;SEBASTIAN SICHEL RAMIREZ;1064
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;60;EDUARDO ARTES BRICHETTI;60
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;395;MARCO ENRIQUEZ-OMINAMI GUMUCIO;395
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;1006;FRANCO ALDO PARISI FERNANDEZ;1006
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;0;VOTOS EN BLANCO;43
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NANCAGUA;0;VOTOS NULOS;44
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;807;GABRIEL BORIC FONT;807
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;761;JOSE ANTONIO KAST RIST;761
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;622;YASNA PROVOSTE CAMPILLAY;622
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;527;SEBASTIAN SICHEL RAMIREZ;527
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;53;EDUARDO ARTES BRICHETTI;53
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;217;MARCO ENRIQUEZ-OMINAMI GUMUCIO;217
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;204;FRANCO ALDO PARISI FERNANDEZ;204
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;0;VOTOS EN BLANCO;28
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;NAVIDAD;0;VOTOS NULOS;27
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;819;GABRIEL BORIC FONT;819
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;1127;JOSE ANTONIO KAST RIST;1127
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;1231;YASNA PROVOSTE CAMPILLAY;1231
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;671;SEBASTIAN SICHEL RAMIREZ;671
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;39;EDUARDO ARTES BRICHETTI;39
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;275;MARCO ENRIQUEZ-OMINAMI GUMUCIO;275
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;469;FRANCO ALDO PARISI FERNANDEZ;469
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;0;VOTOS EN BLANCO;40
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PALMILLA;0;VOTOS NULOS;32
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;634;GABRIEL BORIC FONT;634
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;752;JOSE ANTONIO KAST RIST;752
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;708;YASNA PROVOSTE CAMPILLAY;708
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;523;SEBASTIAN SICHEL RAMIREZ;523
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;24;EDUARDO ARTES BRICHETTI;24
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;155;MARCO ENRIQUEZ-OMINAMI GUMUCIO;155
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;217;FRANCO ALDO PARISI FERNANDEZ;217
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;0;VOTOS EN BLANCO;53
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PAREDONES;0;VOTOS NULOS;28
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;915;GABRIEL BORIC FONT;915
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;1092;JOSE ANTONIO KAST RIST;1092
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;921;YASNA PROVOSTE CAMPILLAY;921
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;772;SEBASTIAN SICHEL RAMIREZ;772
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;40;EDUARDO ARTES BRICHETTI;40
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;273;MARCO ENRIQUEZ-OMINAMI GUMUCIO;273
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;392;FRANCO ALDO PARISI FERNANDEZ;392
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;0;VOTOS EN BLANCO;17
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PERALILLO;0;VOTOS NULOS;21
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;1500;GABRIEL BORIC FONT;1500
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;1260;JOSE ANTONIO KAST RIST;1260
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;985;YASNA PROVOSTE CAMPILLAY;985
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;770;SEBASTIAN SICHEL RAMIREZ;770
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;84;EDUARDO ARTES BRICHETTI;84
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;505;MARCO ENRIQUEZ-OMINAMI GUMUCIO;505
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;791;FRANCO ALDO PARISI FERNANDEZ;791
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;0;VOTOS EN BLANCO;69
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PEUMO;0;VOTOS NULOS;66
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;1541;GABRIEL BORIC FONT;1541
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;1614;JOSE ANTONIO KAST RIST;1614
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;1232;YASNA PROVOSTE CAMPILLAY;1232
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;1138;SEBASTIAN SICHEL RAMIREZ;1138
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;83;EDUARDO ARTES BRICHETTI;83
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;464;MARCO ENRIQUEZ-OMINAMI GUMUCIO;464
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;745;FRANCO ALDO PARISI FERNANDEZ;745
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;0;VOTOS EN BLANCO;89
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHIDEGUA;0;VOTOS NULOS;49
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;2210;GABRIEL BORIC FONT;2210
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;1996;JOSE ANTONIO KAST RIST;1996
6;CIRCUNSCRIPCION SENATORIAL 8;DISTRITO 16;DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;PICHILEMU;1173;YASNA PROVOSTE CAMPILLAY;1173
